Station,Month,Parameter,From,To,Date,Concentration
MANDIRMARG,Dec,NO2, 08:00:00, 08:59:00,2015-12-25,48.86
MANDIRMARG,Dec,NO2, 09:00:00, 09:59:00,2015-12-25,47.34
MANDIRMARG,Dec,NO2, 10:00:00, 10:59:00,2015-12-25,59.58
MANDIRMARG,Dec,NO2, 11:00:00, 11:59:00,2015-12-25,47.32
MANDIRMARG,Dec,NO2, 12:00:00, 12:59:00,2015-12-25,34.13
MANDIRMARG,Dec,NO2, 13:00:00, 13:59:00,2015-12-25,28.92
MANDIRMARG,Dec,NO2, 14:00:00, 14:59:00,2015-12-25,29.93
MANDIRMARG,Dec,NO2, 15:00:00, 15:59:00,2015-12-25,31.68
MANDIRMARG,Dec,NO2, 16:00:00, 16:59:00,2015-12-25,34.06
MANDIRMARG,Dec,NO2, 17:00:00, 17:59:00,2015-12-25,47.85
MANDIRMARG,Dec,NO2, 18:00:00, 18:59:00,2015-12-25,74.41
MANDIRMARG,Dec,NO2, 19:00:00, 19:59:00,2015-12-25,95.77
MANDIRMARG,Dec,NO2, 20:00:00, 20:59:00,2015-12-25,93.93
MANDIRMARG,Dec,NO2, 21:00:00, 21:59:00,2015-12-25,92.13
MANDIRMARG,Dec,NO2, 22:00:00, 22:59:00,2015-12-25,87.53
MANDIRMARG,Dec,NO2, 23:00:00, 23:59:00,2015-12-25,87.14
MANDIRMARG,Dec,NO2, 00:00:00, 00:59:00,2015-12-26,80.52
MANDIRMARG,Dec,NO2, 01:00:00, 01:59:00,2015-12-26,71.61
MANDIRMARG,Dec,NO2, 02:00:00, 02:59:00,2015-12-26,54.92
MANDIRMARG,Dec,NO2, 03:00:00, 03:59:00,2015-12-26,44.19
MANDIRMARG,Dec,NO2, 04:00:00, 04:59:00,2015-12-26,42.98
MANDIRMARG,Dec,NO2, 05:00:00, 05:59:00,2015-12-26,44.9
MANDIRMARG,Dec,NO2, 06:00:00, 06:59:00,2015-12-26,55.87
MANDIRMARG,Dec,NO2, 07:00:00, 07:59:00,2015-12-26,66.54
MANDIRMARG,Dec,NO2, 08:00:00, 08:59:00,2015-12-26,61.58
MANDIRMARG,Dec,NO2, 09:00:00, 09:59:00,2015-12-26,52.97
MANDIRMARG,Dec,NO2, 10:00:00, 10:59:00,2015-12-26,54.02
MANDIRMARG,Dec,NO2, 11:00:00, 11:59:00,2015-12-26,40.39
MANDIRMARG,Dec,NO2, 12:00:00, 12:59:00,2015-12-26,33.18
MANDIRMARG,Dec,NO2, 13:00:00, 13:59:00,2015-12-26,30.15
MANDIRMARG,Dec,NO2, 14:00:00, 14:59:00,2015-12-26,31.77
MANDIRMARG,Dec,NO2, 15:00:00, 15:59:00,2015-12-26,34.77
MANDIRMARG,Dec,NO2, 16:00:00, 16:59:00,2015-12-26,40.19
MANDIRMARG,Dec,NO2, 17:00:00, 17:59:00,2015-12-26,61.99
MANDIRMARG,Dec,NO2, 18:00:00, 18:59:00,2015-12-26,92.47
MANDIRMARG,Dec,NO2, 19:00:00, 19:59:00,2015-12-26,89.15
MANDIRMARG,Dec,NO2, 20:00:00, 20:59:00,2015-12-26,88.99
MANDIRMARG,Dec,NO2, 21:00:00, 21:59:00,2015-12-26,87.87
MANDIRMARG,Dec,NO2, 22:00:00, 22:59:00,2015-12-26,88.3
MANDIRMARG,Dec,NO2, 23:00:00, 23:59:00,2015-12-26,89.21
MANDIRMARG,Dec,NO2, 00:00:00, 00:59:00,2015-12-27,88.68
MANDIRMARG,Dec,NO2, 01:00:00, 01:59:00,2015-12-27,72.63
MANDIRMARG,Dec,NO2, 02:00:00, 02:59:00,2015-12-27,62.08
MANDIRMARG,Dec,NO2, 03:00:00, 03:59:00,2015-12-27,48.8
MANDIRMARG,Dec,NO2, 04:00:00, 04:59:00,2015-12-27,58.18
MANDIRMARG,Dec,NO2, 05:00:00, 05:59:00,2015-12-27,58.68
MANDIRMARG,Dec,NO2, 06:00:00, 06:59:00,2015-12-27,56.87
MANDIRMARG,Dec,NO2, 07:00:00, 07:59:00,2015-12-27,58.8
MANDIRMARG,Dec,NO2, 08:00:00, 08:59:00,2015-12-27,61.6
MANDIRMARG,Dec,NO2, 09:00:00, 09:59:00,2015-12-27,58.81
MANDIRMARG,Dec,NO2, 10:00:00, 10:59:00,2015-12-27,43.92
MANDIRMARG,Dec,NO2, 11:00:00, 11:59:00,2015-12-27,38.47
MANDIRMARG,Dec,NO2, 12:00:00, 12:59:00,2015-12-27,31.38
MANDIRMARG,Dec,NO2, 13:00:00, 13:59:00,2015-12-27,20.84
MANDIRMARG,Dec,NO2, 14:00:00, 14:59:00,2015-12-27,22.01
MANDIRMARG,Dec,NO2, 15:00:00, 15:59:00,2015-12-27,20.6
MANDIRMARG,Dec,NO2, 16:00:00, 16:59:00,2015-12-27,23.35
MANDIRMARG,Dec,NO2, 17:00:00, 17:59:00,2015-12-27,33.43
MANDIRMARG,Dec,NO2, 18:00:00, 18:59:00,2015-12-27,45.58
MANDIRMARG,Dec,NO2, 19:00:00, 19:59:00,2015-12-27,48.77
MANDIRMARG,Dec,NO2, 20:00:00, 20:59:00,2015-12-27,49.97
MANDIRMARG,Dec,NO2, 21:00:00, 21:59:00,2015-12-27,49.18
MANDIRMARG,Dec,NO2, 22:00:00, 22:59:00,2015-12-27,42.85
MANDIRMARG,Dec,NO2, 23:00:00, 23:59:00,2015-12-27,39.46
MANDIRMARG,Dec,NO2, 00:00:00, 00:59:00,2015-12-28,33.88
MANDIRMARG,Dec,NO2, 01:00:00, 01:59:00,2015-12-28,28.02
MANDIRMARG,Dec,NO2, 02:00:00, 02:59:00,2015-12-28,22.66
MANDIRMARG,Dec,NO2, 03:00:00, 03:59:00,2015-12-28,19.07
MANDIRMARG,Dec,NO2, 04:00:00, 04:59:00,2015-12-28,20.07
MANDIRMARG,Dec,NO2, 05:00:00, 05:59:00,2015-12-28,20.05
MANDIRMARG,Dec,NO2, 06:00:00, 06:59:00,2015-12-28,26.71
MANDIRMARG,Dec,NO2, 07:00:00, 07:59:00,2015-12-28,34.24
MANDIRMARG,Dec,NO2, 08:00:00, 08:59:00,2015-12-28,34.75
MANDIRMARG,Dec,NO2, 09:00:00, 09:59:00,2015-12-28,29.91
MANDIRMARG,Dec,NO2, 10:00:00, 10:59:00,2015-12-28,25.97
MANDIRMARG,Dec,NO2, 11:00:00, 11:59:00,2015-12-28,23.38
MANDIRMARG,Dec,NO2, 12:00:00, 12:59:00,2015-12-28,18.48
MANDIRMARG,Dec,NO2, 13:00:00, 13:59:00,2015-12-28,17.21
MANDIRMARG,Dec,NO2, 14:00:00, 14:59:00,2015-12-28,15.85
MANDIRMARG,Dec,NO2, 15:00:00, 15:59:00,2015-12-28,16.31
MANDIRMARG,Dec,NO2, 16:00:00, 16:59:00,2015-12-28,17.88
MANDIRMARG,Dec,NO2, 17:00:00, 17:59:00,2015-12-28,23.04
MANDIRMARG,Dec,NO2, 18:00:00, 18:59:00,2015-12-28,43.33
MANDIRMARG,Dec,NO2, 19:00:00, 19:59:00,2015-12-28,50.78
MANDIRMARG,Dec,NO2, 20:00:00, 20:59:00,2015-12-28,48.89
MANDIRMARG,Dec,NO2, 21:00:00, 21:59:00,2015-12-28,43.63
MANDIRMARG,Dec,NO2, 22:00:00, 22:59:00,2015-12-28,39.62
MANDIRMARG,Dec,NO2, 23:00:00, 23:59:00,2015-12-28,35.3
MANDIRMARG,Dec,NO2, 00:00:00, 00:59:00,2015-12-29,33.03
MANDIRMARG,Dec,NO2, 01:00:00, 01:59:00,2015-12-29,29.72
MANDIRMARG,Dec,NO2, 02:00:00, 02:59:00,2015-12-29,23.99
MANDIRMARG,Dec,NO2, 03:00:00, 03:59:00,2015-12-29,20.9
MANDIRMARG,Dec,NO2, 04:00:00, 04:59:00,2015-12-29,22.43
MANDIRMARG,Dec,NO2, 05:00:00, 05:59:00,2015-12-29,23.63
MANDIRMARG,Dec,NO2, 06:00:00, 06:59:00,2015-12-29,25.58
MANDIRMARG,Dec,NO2, 07:00:00, 07:59:00,2015-12-29,31.66
MANDIRMARG,Dec,NO2, 08:00:00, 08:59:00,2015-12-29,32.44
MANDIRMARG,Dec,NO2, 09:00:00, 09:59:00,2015-12-29,27.34
MANDIRMARG,Dec,NO2, 10:00:00, 10:59:00,2015-12-29,27.12
MANDIRMARG,Dec,NO2, 11:00:00, 11:59:00,2015-12-29,22.98
MANDIRMARG,Dec,NO2, 12:00:00, 12:59:00,2015-12-29,22.6
MANDIRMARG,Dec,NO2, 13:00:00, 13:59:00,2015-12-29,23.53
MANDIRMARG,Dec,NO2, 14:00:00, 14:59:00,2015-12-29,20.37
MANDIRMARG,Dec,NO2, 15:00:00, 15:59:00,2015-12-29,18.8
MANDIRMARG,Dec,NO2, 16:00:00, 16:59:00,2015-12-29,18.5
MANDIRMARG,Dec,NO2, 17:00:00, 17:59:00,2015-12-29,26.27
MANDIRMARG,Dec,NO2, 18:00:00, 18:59:00,2015-12-29,37.74
MANDIRMARG,Dec,NO2, 19:00:00, 19:59:00,2015-12-29,46.13
MANDIRMARG,Dec,NO2, 20:00:00, 20:59:00,2015-12-29,46.07
MANDIRMARG,Dec,NO2, 21:00:00, 21:59:00,2015-12-29,45.23
MANDIRMARG,Dec,NO2, 22:00:00, 22:59:00,2015-12-29,41.33
MANDIRMARG,Dec,NO2, 23:00:00, 23:59:00,2015-12-29,37.8
MANDIRMARG,Dec,NO2, 00:00:00, 00:59:00,2015-12-30,37.69
MANDIRMARG,Dec,NO2, 01:00:00, 01:59:00,2015-12-30,35.63
MANDIRMARG,Dec,NO2, 02:00:00, 02:59:00,2015-12-30,35.17
MANDIRMARG,Dec,NO2, 03:00:00, 03:59:00,2015-12-30,30.91
MANDIRMARG,Dec,NO2, 04:00:00, 04:59:00,2015-12-30,24.95
MANDIRMARG,Dec,NO2, 05:00:00, 05:59:00,2015-12-30,23.36
MANDIRMARG,Dec,NO2, 06:00:00, 06:59:00,2015-12-30,20.93
MANDIRMARG,Dec,NO2, 07:00:00, 07:59:00,2015-12-30,20.1
MANDIRMARG,Dec,NO2, 08:00:00, 08:59:00,2015-12-30,32.57
MANDIRMARG,Dec,NO2, 09:00:00, 09:59:00,2015-12-30,53.21
MANDIRMARG,Dec,NO2, 10:00:00, 10:59:00,2015-12-30,74.36
MANDIRMARG,Dec,NO2, 11:00:00, 11:59:00,2015-12-30,99.4
MANDIRMARG,Dec,NO2, 14:00:00, 14:59:00,2015-12-30,55.11
MANDIRMARG,Dec,NO2, 15:00:00, 15:59:00,2015-12-30,62.69
MANDIRMARG,Dec,NO2, 16:00:00, 16:59:00,2015-12-30,75.98
MANDIRMARG,Dec,NO2, 17:00:00, 17:59:00,2015-12-30,113.07
MANDIRMARG,Dec,NO2, 18:00:00, 18:59:00,2015-12-30,113.27
MANDIRMARG,Dec,NO2, 19:00:00, 19:59:00,2015-12-30,104.54
MANDIRMARG,Dec,NO2, 20:00:00, 20:59:00,2015-12-30,111.1
MANDIRMARG,Dec,NO2, 21:00:00, 21:59:00,2015-12-30,106.6
MANDIRMARG,Dec,NO2, 22:00:00, 22:59:00,2015-12-30,103.43
MANDIRMARG,Dec,NO2, 23:00:00, 23:59:00,2015-12-30,90.87
MANDIRMARG,Dec,NO2, 00:00:00, 00:59:00,2015-12-31,84.74
MANDIRMARG,Dec,NO2, 01:00:00, 01:59:00,2015-12-31,83.65
MANDIRMARG,Dec,NO2, 02:00:00, 02:59:00,2015-12-31,82.56
MANDIRMARG,Dec,NO2, 03:00:00, 03:59:00,2015-12-31,73.56
MANDIRMARG,Dec,NO2, 04:00:00, 04:59:00,2015-12-31,66.55
MANDIRMARG,Dec,NO2, 05:00:00, 05:59:00,2015-12-31,59.97
MANDIRMARG,Dec,NO2, 06:00:00, 06:59:00,2015-12-31,53.79
MANDIRMARG,Dec,NO2, 07:00:00, 07:59:00,2015-12-31,57.38
MANDIRMARG,Dec,NO2, 08:00:00, 08:59:00,2015-12-31,78.19
MANDIRMARG,Dec,NO2, 09:00:00, 09:59:00,2015-12-31,149.74
MANDIRMARG,Dec,NO2, 10:00:00, 10:59:00,2015-12-31,183.43
MANDIRMARG,Dec,NO2, 11:00:00, 11:59:00,2015-12-31,121.75
MANDIRMARG,Dec,NO2, 12:00:00, 12:59:00,2015-12-31,62.44
MANDIRMARG,Dec,NO2, 13:00:00, 13:59:00,2015-12-31,55.32
MANDIRMARG,Dec,NO2, 14:00:00, 14:59:00,2015-12-31,48.48
MANDIRMARG,Dec,NO2, 15:00:00, 15:59:00,2015-12-31,52.11
MANDIRMARG,Dec,NO2, 16:00:00, 16:59:00,2015-12-31,52.64
MANDIRMARG,Dec,NO2, 17:00:00, 17:59:00,2015-12-31,75.48
MANDIRMARG,Dec,NO2, 18:00:00, 18:59:00,2015-12-31,103.15
MANDIRMARG,Dec,NO2, 19:00:00, 19:59:00,2015-12-31,118.83
MANDIRMARG,Dec,NO2, 20:00:00, 20:59:00,2015-12-31,121.83
MANDIRMARG,Dec,NO2, 21:00:00, 21:59:00,2015-12-31,112.63
MANDIRMARG,Dec,NO2, 22:00:00, 22:59:00,2015-12-31,105.02
MANDIRMARG,Dec,NO2, 23:00:00, 23:59:00,2015-12-31,99.43
MANDIRMARG,Jan,NO2, 12:00:00, 12:59:00,2016-01-01,92.16
MANDIRMARG,Jan,NO2, 13:00:00, 13:59:00,2016-01-01,67.26
MANDIRMARG,Jan,NO2, 14:00:00, 14:59:00,2016-01-01,63.68
MANDIRMARG,Jan,NO2, 15:00:00, 15:59:00,2016-01-01,54.44
MANDIRMARG,Jan,NO2, 16:00:00, 16:59:00,2016-01-01,46.91
MANDIRMARG,Jan,NO2, 17:00:00, 17:59:00,2016-01-01,87.92
MANDIRMARG,Jan,NO2, 18:00:00, 18:59:00,2016-01-01,150.54
MANDIRMARG,Jan,NO2, 19:00:00, 19:59:00,2016-01-01,153.79
MANDIRMARG,Jan,NO2, 20:00:00, 20:59:00,2016-01-01,158.62
MANDIRMARG,Jan,NO2, 21:00:00, 21:59:00,2016-01-01,152.22
MANDIRMARG,Jan,NO2, 22:00:00, 22:59:00,2016-01-01,147.15
MANDIRMARG,Jan,NO2, 23:00:00, 23:59:00,2016-01-01,116.37
MANDIRMARG,Jan,NO2, 00:00:00, 00:59:00,2016-01-02,107.26
MANDIRMARG,Jan,NO2, 01:00:00, 01:59:00,2016-01-02,93.48
MANDIRMARG,Jan,NO2, 02:00:00, 02:59:00,2016-01-02,89
MANDIRMARG,Jan,NO2, 03:00:00, 03:59:00,2016-01-02,85.56
MANDIRMARG,Jan,NO2, 04:00:00, 04:59:00,2016-01-02,76.33
MANDIRMARG,Jan,NO2, 05:00:00, 05:59:00,2016-01-02,70.74
MANDIRMARG,Jan,NO2, 06:00:00, 06:59:00,2016-01-02,70.21
MANDIRMARG,Jan,NO2, 07:00:00, 07:59:00,2016-01-02,70.18
MANDIRMARG,Jan,NO2, 08:00:00, 08:59:00,2016-01-02,88.51
MANDIRMARG,Jan,NO2, 09:00:00, 09:59:00,2016-01-02,114.89
MANDIRMARG,Jan,NO2, 10:00:00, 10:59:00,2016-01-02,107.38
MANDIRMARG,Jan,NO2, 11:00:00, 11:59:00,2016-01-02,78.82
MANDIRMARG,Jan,NO2, 12:00:00, 12:59:00,2016-01-02,58.79
MANDIRMARG,Jan,NO2, 13:00:00, 13:59:00,2016-01-02,56.56
MANDIRMARG,Jan,NO2, 14:00:00, 14:59:00,2016-01-02,38.28
MANDIRMARG,Jan,NO2, 15:00:00, 15:59:00,2016-01-02,37.41
MANDIRMARG,Jan,NO2, 16:00:00, 16:59:00,2016-01-02,44.74
MANDIRMARG,Jan,NO2, 17:00:00, 17:59:00,2016-01-02,73.28
MANDIRMARG,Jan,NO2, 18:00:00, 18:59:00,2016-01-02,90.28
MANDIRMARG,Jan,NO2, 19:00:00, 19:59:00,2016-01-02,115.9
MANDIRMARG,Jan,NO2, 20:00:00, 20:59:00,2016-01-02,124.39
MANDIRMARG,Jan,NO2, 21:00:00, 21:59:00,2016-01-02,110.72
MANDIRMARG,Jan,NO2, 22:00:00, 22:59:00,2016-01-02,106.94
MANDIRMARG,Jan,NO2, 23:00:00, 23:59:00,2016-01-02,89.31
MANDIRMARG,Jan,NO2, 00:00:00, 00:59:00,2016-01-03,84.22
MANDIRMARG,Jan,NO2, 01:00:00, 01:59:00,2016-01-03,72.11
MANDIRMARG,Jan,NO2, 02:00:00, 02:59:00,2016-01-03,62.04
MANDIRMARG,Jan,NO2, 03:00:00, 03:59:00,2016-01-03,69.77
MANDIRMARG,Jan,NO2, 04:00:00, 04:59:00,2016-01-03,79.78
MANDIRMARG,Jan,NO2, 05:00:00, 05:59:00,2016-01-03,72.56
MANDIRMARG,Jan,NO2, 06:00:00, 06:59:00,2016-01-03,72.58
MANDIRMARG,Jan,NO2, 07:00:00, 07:59:00,2016-01-03,63.26
MANDIRMARG,Jan,NO2, 08:00:00, 08:59:00,2016-01-03,76.14
MANDIRMARG,Jan,NO2, 09:00:00, 09:59:00,2016-01-03,65.56
MANDIRMARG,Jan,NO2, 10:00:00, 10:59:00,2016-01-03,58.15
MANDIRMARG,Jan,NO2, 11:00:00, 11:59:00,2016-01-03,52.38
MANDIRMARG,Jan,NO2, 12:00:00, 12:59:00,2016-01-03,49.32
MANDIRMARG,Jan,NO2, 13:00:00, 13:59:00,2016-01-03,48.12
MANDIRMARG,Jan,NO2, 14:00:00, 14:59:00,2016-01-03,43.41
MANDIRMARG,Jan,NO2, 15:00:00, 15:59:00,2016-01-03,47.65
MANDIRMARG,Jan,NO2, 16:00:00, 16:59:00,2016-01-03,50.9
MANDIRMARG,Jan,NO2, 17:00:00, 17:59:00,2016-01-03,59.82
MANDIRMARG,Jan,NO2, 18:00:00, 18:59:00,2016-01-03,99.06
MANDIRMARG,Jan,NO2, 19:00:00, 19:59:00,2016-01-03,118.5
MANDIRMARG,Jan,NO2, 20:00:00, 20:59:00,2016-01-03,114.88
MANDIRMARG,Jan,NO2, 21:00:00, 21:59:00,2016-01-03,121.1
MANDIRMARG,Jan,NO2, 22:00:00, 22:59:00,2016-01-03,115.91
MANDIRMARG,Jan,NO2, 23:00:00, 23:59:00,2016-01-03,101.33
MANDIRMARG,Jan,NO2, 00:00:00, 00:59:00,2016-01-04,100.45
MANDIRMARG,Jan,NO2, 01:00:00, 01:59:00,2016-01-04,89.17
MANDIRMARG,Jan,NO2, 02:00:00, 02:59:00,2016-01-04,81.89
MANDIRMARG,Jan,NO2, 03:00:00, 03:59:00,2016-01-04,66.42
MANDIRMARG,Jan,NO2, 04:00:00, 04:59:00,2016-01-04,61.85
MANDIRMARG,Jan,NO2, 05:00:00, 05:59:00,2016-01-04,57.07
MANDIRMARG,Jan,NO2, 06:00:00, 06:59:00,2016-01-04,52.35
MANDIRMARG,Jan,NO2, 07:00:00, 07:59:00,2016-01-04,50.28
MANDIRMARG,Jan,NO2, 08:00:00, 08:59:00,2016-01-04,67.07
MANDIRMARG,Jan,NO2, 09:00:00, 09:59:00,2016-01-04,148.25
MANDIRMARG,Jan,NO2, 10:00:00, 10:59:00,2016-01-04,207.82
MANDIRMARG,Jan,NO2, 11:00:00, 11:59:00,2016-01-04,175.15
MANDIRMARG,Jan,NO2, 12:00:00, 12:59:00,2016-01-04,154.53
MANDIRMARG,Jan,NO2, 13:00:00, 13:59:00,2016-01-04,134.66
MANDIRMARG,Jan,NO2, 14:00:00, 14:59:00,2016-01-04,159.95
MANDIRMARG,Jan,NO2, 15:00:00, 15:59:00,2016-01-04,202.33
MANDIRMARG,Jan,NO2, 16:00:00, 16:59:00,2016-01-04,204.51
MANDIRMARG,Jan,NO2, 17:00:00, 17:59:00,2016-01-04,168.68
MANDIRMARG,Jan,NO2, 18:00:00, 18:59:00,2016-01-04,166.82
MANDIRMARG,Jan,NO2, 19:00:00, 19:59:00,2016-01-04,175.27
MANDIRMARG,Jan,NO2, 20:00:00, 20:59:00,2016-01-04,172.01
MANDIRMARG,Jan,NO2, 21:00:00, 21:59:00,2016-01-04,159.95
MANDIRMARG,Jan,NO2, 22:00:00, 22:59:00,2016-01-04,157.82
MANDIRMARG,Jan,NO2, 23:00:00, 23:59:00,2016-01-04,152.74
MANDIRMARG,Jan,NO2, 00:00:00, 00:59:00,2016-01-05,163.31
MANDIRMARG,Jan,NO2, 01:00:00, 01:59:00,2016-01-05,141.8
MANDIRMARG,Jan,NO2, 02:00:00, 02:59:00,2016-01-05,124.82
MANDIRMARG,Jan,NO2, 03:00:00, 03:59:00,2016-01-05,119.47
MANDIRMARG,Jan,NO2, 04:00:00, 04:59:00,2016-01-05,111.32
MANDIRMARG,Jan,NO2, 05:00:00, 05:59:00,2016-01-05,86.02
MANDIRMARG,Jan,NO2, 06:00:00, 06:59:00,2016-01-05,72.57
MANDIRMARG,Jan,NO2, 07:00:00, 07:59:00,2016-01-05,65.66
MANDIRMARG,Jan,NO2, 08:00:00, 08:59:00,2016-01-05,98.53
MANDIRMARG,Jan,NO2, 09:00:00, 09:59:00,2016-01-05,165.82
MANDIRMARG,Jan,NO2, 10:00:00, 10:59:00,2016-01-05,184.45
MANDIRMARG,Jan,NO2, 11:00:00, 11:59:00,2016-01-05,160.11
MANDIRMARG,Jan,NO2, 12:00:00, 12:59:00,2016-01-05,119.91
MANDIRMARG,Jan,NO2, 13:00:00, 13:59:00,2016-01-05,107.72
MANDIRMARG,Jan,NO2, 14:00:00, 14:59:00,2016-01-05,126.3
MANDIRMARG,Jan,NO2, 15:00:00, 15:59:00,2016-01-05,144.53
MANDIRMARG,Jan,NO2, 16:00:00, 16:59:00,2016-01-05,178.23
MANDIRMARG,Jan,NO2, 17:00:00, 17:59:00,2016-01-05,161.48
MANDIRMARG,Jan,NO2, 18:00:00, 18:59:00,2016-01-05,150.17
MANDIRMARG,Jan,NO2, 19:00:00, 19:59:00,2016-01-05,142.47
MANDIRMARG,Jan,NO2, 20:00:00, 20:59:00,2016-01-05,135.61
MANDIRMARG,Jan,NO2, 21:00:00, 21:59:00,2016-01-05,142.17
MANDIRMARG,Jan,NO2, 22:00:00, 22:59:00,2016-01-05,146.48
MANDIRMARG,Jan,NO2, 23:00:00, 23:59:00,2016-01-05,135.57
MANDIRMARG,Jan,NO2, 00:00:00, 00:59:00,2016-01-06,135.7
MANDIRMARG,Jan,NO2, 01:00:00, 01:59:00,2016-01-06,125.43
MANDIRMARG,Jan,NO2, 02:00:00, 02:59:00,2016-01-06,108.16
MANDIRMARG,Jan,NO2, 03:00:00, 03:59:00,2016-01-06,103.28
MANDIRMARG,Jan,NO2, 04:00:00, 04:59:00,2016-01-06,103.26
MANDIRMARG,Jan,NO2, 05:00:00, 05:59:00,2016-01-06,88.21
MANDIRMARG,Jan,NO2, 06:00:00, 06:59:00,2016-01-06,75.41
MANDIRMARG,Jan,NO2, 07:00:00, 07:59:00,2016-01-06,74.34
MANDIRMARG,Jan,NO2, 08:00:00, 08:59:00,2016-01-06,98.26
MANDIRMARG,Jan,NO2, 09:00:00, 09:59:00,2016-01-06,164.94
MANDIRMARG,Jan,NO2, 10:00:00, 10:59:00,2016-01-06,151.63
MANDIRMARG,Jan,NO2, 11:00:00, 11:59:00,2016-01-06,82.55
MANDIRMARG,Jan,NO2, 12:00:00, 12:59:00,2016-01-06,80.98
MANDIRMARG,Jan,NO2, 13:00:00, 13:59:00,2016-01-06,74.22
MANDIRMARG,Jan,NO2, 14:00:00, 14:59:00,2016-01-06,72.85
MANDIRMARG,Jan,NO2, 15:00:00, 15:59:00,2016-01-06,86
MANDIRMARG,Jan,NO2, 16:00:00, 16:59:00,2016-01-06,128.16
MANDIRMARG,Jan,NO2, 17:00:00, 17:59:00,2016-01-06,135.03
MANDIRMARG,Jan,NO2, 18:00:00, 18:59:00,2016-01-06,118.34
MANDIRMARG,Jan,NO2, 19:00:00, 19:59:00,2016-01-06,110.58
MANDIRMARG,Jan,NO2, 20:00:00, 20:59:00,2016-01-06,114.82
MANDIRMARG,Jan,NO2, 21:00:00, 21:59:00,2016-01-06,119.9
MANDIRMARG,Jan,NO2, 22:00:00, 22:59:00,2016-01-06,111.37
MANDIRMARG,Jan,NO2, 23:00:00, 23:59:00,2016-01-06,106.07
MANDIRMARG,Jan,NO2, 00:00:00, 00:59:00,2016-01-07,93.24
MANDIRMARG,Jan,NO2, 01:00:00, 01:59:00,2016-01-07,86.96
MANDIRMARG,Jan,NO2, 02:00:00, 02:59:00,2016-01-07,72.11
MANDIRMARG,Jan,NO2, 03:00:00, 03:59:00,2016-01-07,59
MANDIRMARG,Jan,NO2, 04:00:00, 04:59:00,2016-01-07,56.42
MANDIRMARG,Jan,NO2, 05:00:00, 05:59:00,2016-01-07,51.49
MANDIRMARG,Jan,NO2, 06:00:00, 06:59:00,2016-01-07,45.01
MANDIRMARG,Jan,NO2, 07:00:00, 07:59:00,2016-01-07,46.74
MANDIRMARG,Jan,NO2, 08:00:00, 08:59:00,2016-01-07,62.59
MANDIRMARG,Jan,NO2, 09:00:00, 09:59:00,2016-01-07,143.92
MANDIRMARG,Jan,NO2, 10:00:00, 10:59:00,2016-01-07,171.02
MANDIRMARG,Jan,NO2, 11:00:00, 11:59:00,2016-01-07,151.64
MANDIRMARG,Jan,NO2, 12:00:00, 12:59:00,2016-01-07,148.09
MANDIRMARG,Jan,NO2, 13:00:00, 13:59:00,2016-01-07,118.12
MANDIRMARG,Jan,NO2, 14:00:00, 14:59:00,2016-01-07,146
MANDIRMARG,Jan,NO2, 15:00:00, 15:59:00,2016-01-07,128.05
MANDIRMARG,Jan,NO2, 16:00:00, 16:59:00,2016-01-07,132.15
MANDIRMARG,Jan,NO2, 17:00:00, 17:59:00,2016-01-07,124.93
MANDIRMARG,Jan,NO2, 18:00:00, 18:59:00,2016-01-07,116.52
MANDIRMARG,Jan,NO2, 19:00:00, 19:59:00,2016-01-07,114.77
MANDIRMARG,Jan,NO2, 20:00:00, 20:59:00,2016-01-07,129.4
MANDIRMARG,Jan,NO2, 21:00:00, 21:59:00,2016-01-07,122.81
MANDIRMARG,Jan,NO2, 22:00:00, 22:59:00,2016-01-07,106.79
MANDIRMARG,Jan,NO2, 23:00:00, 23:59:00,2016-01-07,81.39
MANDIRMARG,Jan,NO2, 00:00:00, 00:59:00,2016-01-08,68.6
MANDIRMARG,Jan,NO2, 01:00:00, 01:59:00,2016-01-08,56.94
MANDIRMARG,Jan,NO2, 02:00:00, 02:59:00,2016-01-08,54.34
MANDIRMARG,Jan,NO2, 03:00:00, 03:59:00,2016-01-08,49.77
MANDIRMARG,Jan,NO2, 04:00:00, 04:59:00,2016-01-08,44.32
MANDIRMARG,Jan,NO2, 05:00:00, 05:59:00,2016-01-08,43.03
MANDIRMARG,Jan,NO2, 06:00:00, 06:59:00,2016-01-08,40.24
MANDIRMARG,Jan,NO2, 07:00:00, 07:59:00,2016-01-08,54.94
MANDIRMARG,Jan,NO2, 08:00:00, 08:59:00,2016-01-08,63.11
MANDIRMARG,Jan,NO2, 09:00:00, 09:59:00,2016-01-08,88.45
MANDIRMARG,Jan,NO2, 10:00:00, 10:59:00,2016-01-08,87.02
MANDIRMARG,Jan,NO2, 11:00:00, 11:59:00,2016-01-08,81.73
MANDIRMARG,Jan,NO2, 12:00:00, 12:59:00,2016-01-11,104.39
MANDIRMARG,Jan,NO2, 13:00:00, 13:59:00,2016-01-11,81.53
MANDIRMARG,Jan,NO2, 14:00:00, 14:59:00,2016-01-11,64.06
MANDIRMARG,Jan,NO2, 15:00:00, 15:59:00,2016-01-11,52.55
MANDIRMARG,Jan,NO2, 16:00:00, 16:59:00,2016-01-11,45.31
MANDIRMARG,Jan,NO2, 17:00:00, 17:59:00,2016-01-11,54.93
